"station_id","DISTANCE_TO_FLOOD"
"GR_13795",34352.8495897795
"GR_13796",35706.8590510889
"GR_13797",37118.7295546671
"GR_13798",31885.1617816403
"GR_13799",31005.9429587714
"GR_13800",30233.1614146904
"GR_13801",29574.9140119683
"GR_13802",29038.9913835778
"GR_13803",28523.4859101446
"GR_13804",27973.5963623031
"GR_13805",27555.4300009284
"GR_13806",27277.0518421153
"GR_13807",27142.7643619987
"GR_13808",27154.7277283037
"GR_13809",27312.7452340435
"GR_13810",27296.5791745459
"GR_13811",27140.1531358042
"GR_13812",27129.8565548257
"GR_13813",27135.15944713
"GR_13814",27160.096468337
"GR_13815",27090.0851136995
"GR_13816",27165.6697120604
"GR_13817",27386.7724909145
"GR_13818",27731.7858242512
"GR_13819",27870.9648328116
"GR_13820",27728.0845969423
"GR_13821",27632.2166519008
"GR_13822",27680.1516039349
"GR_13823",27871.1252707036
"GR_13824",27688.4392794691
"GR_13825",27579.6387088205
"GR_13826",27613.286557905
"GR_13827",27585.9748966052
"GR_13828",27516.6563204099
"GR_13829",27591.7400594611
"GR_13830",27709.0446341158
"GR_13831",27602.8271529117
"GR_13832",27600.3527743216
"GR_13833",27647.1592752288
"GR_13834",27720.7420784561
"GR_13835",27708.6409708355
"GR_13836",27839.8735866984
"GR_13837",28112.369800465
"GR_13838",28522.096999867
"GR_13839",29063.2534043756
"GR_13840",29728.8441086318
"GR_13841",30510.4099150235
"GR_13842",31399.4321281381
"GR_13843",32387.0643520882
"GR_13844",33464.5782738726
"GR_13845",34623.8816730385
"GR_13846",35856.4972389245
"GR_13847",37155.3806821811
"GR_13848",38513.8289085248
"GR_13849",34595.101198207
"GR_13850",33668.2834096362
"GR_13851",32836.3923194669
"GR_13852",32107.2359173821
"GR_13853",31487.7191937391
"GR_13854",30984.4202771689
"GR_13855",30431.1758037774
"GR_13856",29914.9704203445
"GR_13857",29523.829501824
"GR_13858",29263.6934953039
"GR_13859",29138.0723855789
"GR_13860",29148.7261091202
"GR_13861",29295.5020104447
"GR_13862",29278.9423543408
"GR_13863",29132.6709808803
"GR_13864",29122.5872950534
"GR_13865",29127.7027352421
"GR_13866",29147.9489949782
"GR_13867",29082.2057287075
"GR_13868",29152.1344467469
"GR_13869",29357.792449561
"GR_13870",29696.2608280816
"GR_13871",29850.7248640094
"GR_13872",29711.0806554789
"GR_13873",29621.1373663895
"GR_13874",29665.3653810607
"GR_13875",29843.1476574934
"GR_13876",29668.3382431921
"GR_13877",29566.3296940521
"GR_13878",29597.221986388
"GR_13879",29567.2885254552
"GR_13880",29502.1304059833
"GR_13881",29571.6793412256
"GR_13882",29692.5428051188
"GR_13883",29585.6410827235
"GR_13884",29583.1240074317
"GR_13885",29627.9055713023
"GR_13886",29701.493348272
"GR_13887",29689.7031699231
"GR_13888",29811.7218607969
"GR_13889",30065.8617476303
"GR_13890",30448.8295633055
"GR_13891",30955.8457901809
"GR_13892",31581.1071167925
"GR_13893",32317.4523250986
"GR_13894",33157.6143744001
"GR_13895",34093.9205208868
"GR_13896",35118.6829152543
"GR_13897",36224.6803086428
"GR_13898",37404.1850801447
"GR_13899",38650.7096448583
"GR_13900",39957.9832486484
"GR_13901",41320.5858495912
"GR_13902",42732.5828526174
"GR_13903",36355.6514380502
"GR_13904",35474.4141945275
"GR_13905",34685.4116532373
"GR_13906",33995.4714287398
"GR_13907",33410.5115629509
"GR_13908",32936.1268609982
"GR_13909",32349.6610563221
"GR_13910",31863.2018891306
"GR_13911",31495.7788149054
"GR_13912",31251.5714282348
"GR_13913",31133.4803432247
"GR_13914",31142.9595609153
"GR_13915",31279.8896159261
"GR_13916",31262.8198883773
"GR_13917",31125.3804112601
"GR_13918",31115.44978245
"GR_13919",31120.3337750245
"GR_13920",31136.3805411838
"GR_13921",31074.3268497688
"GR_13922",31139.2897052875
"GR_13923",31331.4171943999
"GR_13924",31648.3006866549
"GR_13925",31831.818872772
"GR_13926",31694.8630636587
"GR_13927",31610.0699201895
"GR_13928",31651.0243017496
"GR_13929",31817.2216305608
"GR_13930",31649.152609227
"GR_13931",31553.0527892199
"GR_13932",31581.5032697476
"GR_13933",31549.158244715
"GR_13934",31487.6052223215
"GR_13935",31552.282707809
"GR_13936",31676.1458819807
"GR_13937",31568.580563883
"GR_13938",31565.9890679599
"GR_13939",31608.9448140509
"GR_13940",31682.4316151601
"GR_13941",31670.8813862676
"GR_13942",31784.7995950159
"GR_13943",32022.7924773564
"GR_13944",32382.1382458565
"GR_13945",32858.8571390332
"GR_13946",33448.0919879334
"GR_13947",34143.735528904
"GR_13948",34939.5584815423
"GR_13949",35828.8872514831
"GR_13950",36804.9454438352
"GR_13951",37861.2986436208
"GR_13952",38990.9204786161
"GR_13953",40187.8651963192
"GR_13954",41446.3014296176
"GR_13955",39063.4596372269
"GR_13956",38140.0731835763
"GR_13957",37300.5657903485
"GR_13958",36550.543879594
"GR_13959",35896.0008533003
"GR_13960",35342.0343363225
"GR_13961",34842.1641883229
"GR_13962",34276.8028339302
"GR_13963",33817.4830275696
"GR_13964",33471.0317596175
"GR_13965",33240.8476185094
"GR_13966",33129.355147407
"GR_13967",33137.7704175976
"GR_13968",33265.9993941807
"GR_13969",33248.3237647435
"GR_13970",33118.6313140744
"GR_13971",33108.8047124092
"GR_13972",33113.4211556842
"GR_13973",33125.6705682489
"GR_13974",33066.8326980044
"GR_13975",33127.3947344346
"GR_13976",33307.5650260012
"GR_13977",33605.3326887309
"GR_13978",33814.3948851064
"GR_13979",33679.6757517719
"GR_13980",33599.3959100679
"GR_13981",33637.4326999086
"GR_13982",33793.3689515942
"GR_13983",33631.1029688589
"GR_13984",33540.1855655764
"GR_13985",33566.4519496536
"GR_13986",33531.8679124409
"GR_13987",33473.4636684849
"GR_13988",33533.814730783
"GR_13989",33660.2180097093
"GR_13990",33552.00590392
"GR_13991",33549.3138658194
"GR_13992",33590.6074122636
"GR_13993",33663.9060633923
"GR_13994",33652.5373551963
"GR_13995",33759.2721368224
"GR_13996",33982.9462267603
"GR_13997",34321.2862440061
"GR_13998",34770.9463284802
"GR_13999",35327.8283530219
"GR_14000",35986.6871309745
"GR_14001",36742.1567509042
"GR_14002",37588.4136796548
"GR_14003",38519.4758585423
"GR_14004",40827.5573757536
"GR_14005",39944.5252074388
"GR_14006",39143.2810694281
"GR_14007",38428.7758146884
"GR_14008",37806.2922206006
"GR_14009",37280.2431878369
"GR_14010",36747.9315694823
"GR_14011",36211.0922270491
"GR_14012",35776.1301324202
"GR_14013",35448.3375318502
"GR_14014",35230.5825135383
"GR_14015",35124.9125810251
"GR_14016",35132.3560180117
"GR_14017",35252.838553119
"GR_14018",35234.4775546536
"GR_14019",35111.6277036834
"GR_14020",35101.8644054993
"GR_14021",35106.183444907
"GR_14022",35114.9706753209
"GR_14023",35058.9542418153
"GR_14024",35115.5860978424
"GR_14025",35285.113466525
"GR_14026",35565.839891676
"GR_14027",35797.5050963331
"GR_14028",35664.644644702
"GR_14029",35588.3459686229
"GR_14030",35623.7626921616
"GR_14031",35770.5465526212
"GR_14032",35613.2986121507
"GR_14033",35526.9567042316
"GR_14034",35551.2543255346
"GR_14035",35514.5757283049
"GR_14036",35458.9392466317
"GR_14037",35515.4192274507
"GR_14038",35643.9790598574
"GR_14039",35535.134349551
"GR_14040",35532.3200562889
"GR_14041",35572.0882931096
"GR_14042",35645.1263087349
"GR_14043",35633.8903644606
"GR_14044",35734.2094245981
"GR_14045",35945.1011587518
"GR_14046",36264.6485838963
"GR_14047",36690.0140168994
"GR_14048",37217.7138819623
"GR_14049",37843.2129464909
"GR_14050",38561.8662409071
"GR_14051",39368.5737921367
"GR_14052",40258.0436486715
"GR_14053",42612.7859835535
"GR_14054",41767.0623351178
"GR_14055",41000.9896548165
"GR_14056",40318.9506652053
"GR_14057",39725.621075824
"GR_14058",39224.8393530375
"GR_14059",38663.3170029635
"GR_14060",38152.2296750531
"GR_14061",37739.1603142937
"GR_14062",37428.0732849726
"GR_14063",37221.4087781483
"GR_14064",37120.911789462
"GR_14065",37127.4603221637
"GR_14066",37240.9956692898
"GR_14067",37221.8822837824
"GR_14068",37105.1176959099
"GR_14069",37095.3835586335
"GR_14070",37099.3800491495
"GR_14071",37104.9851429513
"GR_14072",37051.4602030765
"GR_14073",37104.5554576335
"GR_14074",37264.541861881
"GR_14075",37529.9748564766
"GR_14076",37781.7703736306
"GR_14077",37650.4504227347
"GR_14078",37577.6863609595
"GR_14079",37610.7324698179
"GR_14080",37749.2955403717
"GR_14081",37596.4051389319
"GR_14082",37514.1294238792
"GR_14083",37536.6387594787
"GR_14084",37497.9863943699
"GR_14085",37444.7980884813
"GR_14086",37497.7887561697
"GR_14087",37624.787658978
"GR_14088",37518.7175637155
"GR_14089",37515.7627021415
"GR_14090",37554.1203243429
"GR_14091",37626.8366432245
"GR_14092",37615.6924514556
"GR_14093",37710.2406536565
"GR_14094",37909.644872334
"GR_14095",38212.2749004996
"GR_14096",38615.7049891109
"GR_14097",39116.9537972798
"GR_14098",39712.0751598727
"GR_14099",40397.0290969242
"GR_14100",41167.3329610262
"GR_14101",44415.9504156034
"GR_14102",43604.7579048744
"GR_14103",42871.0723666829
"GR_14104",42218.7840583168
"GR_14105",41652.048693272
"GR_14106",41162.3707681789
"GR_14107",40586.0583109784
"GR_14108",40098.5260143179
"GR_14109",39705.2221230607
"GR_14110",39409.1663580027
"GR_14111",39212.4503692676
"GR_14112",39116.5737690291
"GR_14113",39122.2928826086
"GR_14114",39229.5613967044
"GR_14115",39209.6390452332
"GR_14116",39098.315261351
"GR_14117",39088.5813507219
"GR_14118",39092.2341108264
"GR_14119",39094.89550117
"GR_14120",39043.5816015799
"GR_14121",39093.4750293839
"GR_14122",39244.8596313042
"GR_14123",39496.4949316274
"GR_14124",39766.3093317765
"GR_14125",39636.2584984092
"GR_14126",39566.6483434578
"GR_14127",39597.5365902444
"GR_14128",39728.6745129884
"GR_14129",39579.577798548
"GR_14130",39500.9340562256
"GR_14131",39521.8090298469
"GR_14132",39481.2861900064
"GR_14133",39430.2737583958
"GR_14134",39480.1006260652
"GR_14135",39603.2365494415
"GR_14136",39501.9791522086
"GR_14137",39498.8682176374
"GR_14138",39535.9131893579
"GR_14139",39608.2560793866
"GR_14140",39597.1687475922
"GR_14141",39686.4967551049
"GR_14142",39875.5221718313
"GR_14143",40162.8479506969
"GR_14144",40546.385416214
"GR_14145",41023.5669564049
"GR_14146",41590.9383575151
"GR_14147",42244.9695608719
"GR_14148",46235.254563274
"GR_14149",45456.0809124404
"GR_14150",44752.2901765704
"GR_14151",44127.3450509831
"GR_14152",43584.9542026051
"GR_14153",43066.8522912228
"GR_14154",42515.230347569
"GR_14155",42049.5867891252
"GR_14156",41674.2112000583
"GR_14157",41391.7487020594
"GR_14158",41204.0043222592
"GR_14159",41112.2765281403
"GR_14160",41081.8330734706
"GR_14161",41085.1239549241
"GR_14162",41085.0448926641
"GR_14163",41035.7027668205
"GR_14164",41082.679906814
"GR_14165",41226.2652465961
"GR_14166",41465.3854395398
"GR_14167",41751.4110129144
"GR_14168",41622.3966860726
"GR_14169",41555.6148377814
"GR_14170",41584.5270708829
"GR_14171",41708.9209882015
"GR_14172",41563.1348101138
"GR_14173",41487.7516802126
"GR_14174",41507.1238236001
"GR_14175",41464.8186428212
"GR_14176",41415.7492866406
"GR_14177",41462.6905731403
"GR_14178",41582.2205232719
"GR_14179",41485.2929364825
"GR_14180",41482.0126260473
"GR_14181",41517.8286506847
"GR_14182",41589.7537643631
"GR_14183",41578.6934030098
"GR_14184",41663.2725510798
"GR_14185",41842.8704258348
"GR_14186",42116.2814465359
"GR_14187",42481.6953002336
"GR_14188",42936.887930809
"GR_14189",43478.8187847215
"GR_14190",48069.2208942262
"GR_14191",47319.7924354807
"GR_14192",46643.6614658254
"GR_14193",46043.9186833139
"GR_14194",45523.8869408269
"GR_14195",44979.7835468893
"GR_14196",44450.7993097951
"GR_14197",44005.1558227697
"GR_14198",43646.1119315559
"GR_14199",43375.9989367032
"GR_14200",43196.3840946757
"GR_14201",43108.3994143463
"GR_14202",43075.5157813182
"GR_14203",43078.4290821905
"GR_14204",43075.784173495
"GR_14205",43028.2080408905
"GR_14206",43072.5143770692
"GR_14207",43208.9915584223
"GR_14208",43436.7044414632
"GR_14209",43737.3818873223
"GR_14210",43609.2031163477
"GR_14211",43544.9689272499
"GR_14212",43572.0617804664
"GR_14213",43690.2992359114
"GR_14214",43547.4064019203
"GR_14215",43474.9638033691
"GR_14216",43492.9463800638
"GR_14217",43448.9345966522
"GR_14218",43401.6077190212
"GR_14219",43445.9030651631
"GR_14220",43562.0485583294
"GR_14221",43469.0343937229
"GR_14222",43465.5731895178
"GR_14223",43500.2323201838
"GR_14224",43571.7012999119
"GR_14225",43560.6420934816
"GR_14226",43640.8788934941
"GR_14227",43811.8713615997
"GR_14228",44072.5725749713
"GR_14229",44421.4040418608
"GR_14230",44856.4291169271
"GR_14231",50705.5439757735
"GR_14232",49915.5647041865
"GR_14233",49193.8062322189
"GR_14234",48543.3122755958
"GR_14235",47966.8492608803
"GR_14236",47467.4059406691
"GR_14237",46899.4376165023
"GR_14238",46391.2643416637
"GR_14239",45963.9511940033
"GR_14240",45619.8350994011
"GR_14241",45360.9826488706
"GR_14242",45188.7623740061
"GR_14243",45104.1674028263
"GR_14244",45068.853889573
"GR_14245",45071.3761284096
"GR_14246",45066.317772788
"GR_14247",45020.3284832047
"GR_14248",45062.1779462007
"GR_14249",45192.1498939608
"GR_14250",45409.4244214713
"GR_14251",45712.7786164913
"GR_14252",45595.8737650507
"GR_14253",45533.942349649
"GR_14254",45559.3526167911
"GR_14255",45671.9470341144
"GR_14256",45531.583401351
"GR_14257",45461.8020300934
"GR_14258",45478.4939712246
"GR_14259",45432.8420149497
"GR_14260",45387.0826682252
"GR_14261",45428.941288298
"GR_14262",45541.8963069914
"GR_14263",45452.4320387999
"GR_14264",45448.7799960381
"GR_14265",45482.3452884889
"GR_14266",45553.3249717454
"GR_14267",45542.2444720683
"GR_14268",52536.1378310481
"GR_14269",51773.6359825327
"GR_14270",51077.6715614734
"GR_14271",50450.9988762608
"GR_14272",49896.1008592337
"GR_14273",49388.0246916283
"GR_14274",48825.2771471817
"GR_14275",48336.7394184074
"GR_14276",47926.2867888416
"GR_14277",47595.8682058556
"GR_14278",47347.3253790289
"GR_14279",47181.859475942
"GR_14280",47062.6115163887
"GR_14281",47064.7307843764
"GR_14282",47057.3911704713
"GR_14283",47012.8328843813
"GR_14284",47052.4113743577
"GR_14285",47176.4027751583
"GR_14286",47384.0840783827
"GR_14287",47674.3824730856
"GR_14288",47583.1442514211
"GR_14289",47523.3022331807
"GR_14290",47547.1489453663
"GR_14291",47654.5477373453
"GR_14292",47516.3953601364
"GR_14293",47449.031865205
"GR_14294",47464.5192190992
"GR_14295",47417.2845848671
"GR_14296",47372.9403502645
"GR_14297",47412.5443224599
"GR_14298",47522.4775494114
"GR_14299",47436.2463591864
"GR_14300",47432.3947116497
"GR_14301",54378.310393961
"GR_14302",53641.5363678861
"GR_14303",52969.6491735144
"GR_14304",52365.1471133154
"GR_14305",51830.2647073188
"GR_14306",51298.7855071594
"GR_14307",50756.1964042403
"GR_14308",50285.9358538777
"GR_14309",49891.032254308
"GR_14310",49573.2180172763
"GR_14311",49057.7209333014
"GR_14312",49048.2169828847
"GR_14313",49004.9523182603
"GR_14314",49042.4239287088
"GR_14315",49160.8982352039
"GR_14316",49359.7342711232
"GR_14317",49637.9862689752
"GR_14318",49570.2215859872
"GR_14319",49512.2804892323
"GR_14320",49534.6689169441
"GR_14321",49637.2678455385
"GR_14322",49501.045951881
"GR_14323",49435.8853714318
"GR_14324",49450.2442578362
"GR_14325",49401.4780844808
"GR_14326",49358.4143954976
"GR_14327",49395.9246831708
"GR_14328",56231.5994843944
"GR_14329",55518.958070769
"GR_14330",54869.5921179141
"GR_14331",54285.7729489249
"GR_14332",53769.5167277124
"GR_14333",53216.3144036677
"GR_14334",52692.4612539213
"GR_14335",52239.1470954534
"GR_14336",51858.6287269118
"GR_14337",51051.1132966144
"GR_14338",51032.9644463683
"GR_14339",51146.3292478966
"GR_14340",51336.97898693
"GR_14341",51604.0761466675
"GR_14342",51557.8505546324
"GR_14343",51501.6443890353
"GR_14344",51522.6670886295
"GR_14345",51620.8146150463
"GR_14346",51486.2754000066
"GR_14347",51423.1284328755
"GR_14348",51436.4257448853
"GR_14349",51386.1726876344
"GR_14350",51344.2710335399
"GR_14351",58094.2603040867
"GR_14352",57404.2779883856
"GR_14353",56776.004382375
"GR_14354",56211.5092288389
"GR_14355",55710.5579420323
"GR_14356",55139.0789352798
"GR_14357",54632.7958404746
"GR_14358",54195.2260363262
"GR_14359",53023.248495291
"GR_14360",53131.8676307164
"GR_14361",53314.9201874362
"GR_14362",53571.6613918143
"GR_14363",53545.245331662
"GR_14364",53490.6259567505
"GR_14365",53510.3656679291
"GR_14366",53604.3732401935
"GR_14367",53471.2957180339
"GR_14368",53409.9934095276
"GR_14369",53422.2889674957
"GR_14370",53370.5892403121
"GR_14371",59297.0695515325
"GR_14372",58688.5856227208
"GR_14373",58142.1812746278
"GR_14374",57619.9590760469
"GR_14375",57066.6328810712
"GR_14376",55021.7486092707
"GR_14377",54981.691253617
"GR_14378",55013.6461452467
"GR_14379",55117.8432794956
"GR_14380",55293.8234546108
"GR_14381",55540.9218036326
"GR_14382",55532.7732406176
"GR_14383",55479.6087329059
"GR_14384",55498.1390625807
"GR_14385",55587.6330185493
"GR_14386",55456.4711196902
"GR_14387",55396.8630190804
"GR_14388",55408.2100234426
"GR_14389",55355.0992539892
"GR_14390",61197.0065417474
"GR_14391",60607.1223582643
"GR_14392",60077.6869495425
"GR_14393",57013.3659399714
"GR_14394",56974.1924115863
"GR_14395",57004.5295002524
"GR_14396",57104.593804999
"GR_14397",57273.9710664582
"GR_14398",57512.0656260015
"GR_14399",57520.8039355768
"GR_14400",57468.9762937879
"GR_14401",57486.3629986529
"GR_14402",57569.3077817641
"GR_14403",57442.1685319332
"GR_14404",57384.12007489
"GR_14405",57394.5660344095
"GR_14406",62530.3601152123
"GR_14407",62016.8617216154
"GR_14408",60476.5512809892
"GR_14409",60080.1348843717
"GR_14410",59144.0253974335
"GR_14411",59004.6752582457
"GR_14412",58966.308338542
"GR_14413",58995.1199174985
"GR_14414",59091.3129534211
"GR_14415",59254.5123698328
"GR_14416",59484.1827106339
"GR_14417",59508.5582106399
"GR_14418",59457.9607680621
"GR_14419",59474.2634301977
"GR_14420",59551.0097857512
"GR_14421",59427.6076747883
"GR_14422",59370.9972116233
"GR_14423",59380.5851984923
"GR_14424",65014.4733054257
"GR_14425",64458.5869813635
"GR_14426",63943.5988347604
"GR_14427",62431.0164859855
"GR_14428",62046.5968427848
"GR_14429",61724.2604276106
"GR_14430",61464.928073514
"GR_14431",61269.5297490742
"GR_14432",61138.6061174088
"GR_14433",60996.4375189096
"GR_14434",60958.8078490358
"GR_14435",60986.1766130139
"GR_14436",61078.7330238461
"GR_14437",61236.1363414269
"GR_14438",61457.9037300579
"GR_14439",61496.7927247871
"GR_14440",61447.3296109286
"GR_14441",61462.60163242
"GR_14442",61533.464162107
"GR_14443",61413.5425942491
"GR_14444",61358.2608026342
"GR_14445",64387.7746047684
"GR_14446",64014.614511169
"GR_14447",63701.7424491602
"GR_14448",63449.9959838577
"GR_14449",63260.2309764308
"GR_14450",63132.9361671158
"GR_14451",63010.1992707106
"GR_14452",62987.8775109152
"GR_14453",62950.9220398295
"GR_14454",62976.9233715181
"GR_14455",63066.0569829824
"GR_14456",63218.012345212
"GR_14457",63432.3527881792
"GR_14458",63484.7310619679
"GR_14459",63436.3149953521
"GR_14460",63450.6051376416
"GR_14461",63515.8711734684
"GR_14462",63399.1962580465
"GR_14463",66346.9661196536
"GR_14464",65984.3938451253
"GR_14465",65680.410309484
"GR_14466",65435.7792885151
"GR_14467",65251.2908381596
"GR_14468",65003.2849814574
"GR_14469",64979.3736897337
"GR_14470",64943.0352984579
"GR_14471",64967.7373910339
"GR_14472",65053.6417959598
"GR_14473",65200.4646819318
"GR_14474",65407.8100472046
"GR_14475",65472.7487324859
"GR_14476",65425.3005888944
"GR_14477",65438.6529841189
"GR_14478",65498.58272636
"GR_14479",68308.7602358949
"GR_14480",67956.1621065683
"GR_14481",67660.5419908702
"GR_14482",67422.5980458149
"GR_14483",66999.0904565284
"GR_14484",66996.7621592197
"GR_14485",66971.3052434408
"GR_14486",66935.5320129
"GR_14487",66958.9967438265
"GR_14488",67041.8477608111
"GR_14489",67183.8249223523
"GR_14490",67384.5681893848
"GR_14491",67461.2222575013
"GR_14492",67414.6700740926
"GR_14493",70272.2135737357
"GR_14494",69929.022267632
"GR_14495",69641.281019576
"GR_14496",69409.62947227
"GR_14497",69234.7465851127
"GR_14498",69108.8041538461
"GR_14499",69073.2713010225
"GR_14500",69004.1587401793
"GR_14501",68992.6611891054
"GR_14502",68989.8608491611
"GR_14503",68962.8989837182
"GR_14504",68927.6432845207
"GR_14505",68949.9276276582
"GR_14506",69029.8870271274
"GR_14507",69167.2824319046
"GR_14508",69361.7857012955
"GR_14509",69449.3780050763
"GR_14510",71903.6144032152
"GR_14511",71623.3096302346
"GR_14512",71397.5905645548
"GR_14513",71227.0891096604
"GR_14514",71053.0123788847
"GR_14515",71049.853267825
"GR_14516",71102.6718897963
"GR_14517",71065.9768650063
"GR_14518",70998.3021450969
"GR_14519",70986.6254165824
"GR_14520",70983.3496492531
"GR_14521",70954.9195268341
"GR_14522",70920.1379320701
"GR_14523",70941.2936273898
"GR_14524",71018.5085354514
"GR_14525",71151.5624546137
"GR_14526",71340.1556400639
"GR_14527",74204.964957625
"GR_14528",73879.0681288217
"GR_14529",73605.7896058223
"GR_14530",73385.6697151018
"GR_14531",73219.2980226935
"GR_14532",73106.9802993753
"GR_14533",73048.966372826
"GR_14534",73045.39200205
"GR_14535",73096.2674540396
"GR_14536",73058.402347276
"GR_14537",72992.0728647834
"GR_14538",72980.2128697685
"GR_14539",72976.4587436552
"GR_14540",72946.5945947718
"GR_14541",72912.247059305
"GR_14542",72932.3220267823
"GR_14543",73006.9285743545
"GR_14544",73135.8633961379
"GR_14545",75856.0486419591
"GR_14546",75589.4203403929
"GR_14547",75374.5943974794
"GR_14548",75212.1221607947
"GR_14549",75102.2837317421
"GR_14550",75045.3106996567
"GR_14551",75041.3295525125
"GR_14552",75090.3511879789
"GR_14553",75051.3082861064
"GR_14554",74986.239310552
"GR_14555",74974.1922181957
"GR_14556",74969.9568585121
"GR_14557",74938.6896527022
"GR_14558",74904.7394855258
"GR_14559",74923.7774238268
"GR_14560",77573.3773617374
"GR_14561",77363.5613957265
"GR_14562",77204.7745499467
"GR_14563",77097.2738624082
"GR_14564",77041.2744903735
"GR_14565",77036.894541815
"GR_14566",77084.1454699691
"GR_14567",77043.9180955564
"GR_14568",76980.0310019274
"GR_14569",76967.7933483822
"GR_14570",76963.074282216
"GR_14571",76930.4331038836
"GR_14572",76896.8463165443
"GR_14573",79352.9222485317
"GR_14574",79197.6234798549
"GR_14575",79092.3301074736
"GR_14576",79037.2424401676
"GR_14577",79032.4709877914
"GR_14578",79078.0276945904
"GR_14579",79036.609466174
"GR_14580",78973.8318071687
"GR_14581",78961.4003578339
"GR_14582",78956.1952139854
"GR_14583",78922.2066926291
"GR_14584",81343.031936705
"GR_14585",81191.0389766374
"GR_14586",81087.8324769006
"GR_14587",81033.5992911556
"GR_14588",81028.4430197684
"GR_14589",81072.3760423459
"GR_14590",81029.760818068
"GR_14591",80968.0256852911
"GR_14592",83333.0962611501
"GR_14593",83184.2386227962
"GR_14594",83083.0064244224
"GR_14595",83029.5743014977
"GR_14596",83024.0395569905
"GR_14597",83066.4149575657
"GR_14598",83022.5974833766
"GR_14599",85078.6178827336
"GR_14600",85025.9374604934
"GR_14601",89305.4773232977
"GR_14602",89165.1203579073
"GR_14603",89069.2135758285
"GR_14604",91297.0625845844
"GR_14605",91159.2703547294
"GR_14606",91064.9613895231
"GR_14607",93466.272331652
"GR_14608",93288.5025031699
"GR_14609",93153.154268436
"GR_14610",93060.3635438398
"GR_14611",93010.2580917893
"GR_14612",95455.1109707611
"GR_14613",95280.550567687
"GR_14614",95147.534053295
"GR_14615",95056.1875595607
"GR_14616",95006.6316638102
"GR_14617",94998.9354394468
"GR_14618",97443.9169319992
"GR_14619",97141.6331580538
"GR_14620",97051.6608992386
"GR_14621",97002.6213998837
"GR_14622",96994.5802188136
"GR_14623",99433.4366015817
"GR_14624",99264.8794576975
"GR_14625",99136.2147977809
"GR_14626",99047.5515133008
"GR_14627",98998.9974480173
"GR_14628",101257.135677118
"GR_14629",101043.087200561
"GR_14630",104987.360173323
"GR_14631",104977.973505855
"GR_14632",107393.293292002
"GR_14633",107114.252362447
"GR_14634",107030.242204991
"GR_14635",106983.353768674
"GR_14636",106973.638414849
"GR_14637",109575.867845658
"GR_14638",109384.19739185
"GR_14639",109228.578279639
"GR_14640",109109.242466281
"GR_14641",109026.266185519
"GR_14642",108979.73282443
"GR_14643",111787.720156193
"GR_14644",111563.700723569
"GR_14645",111374.949890916
"GR_14646",111221.613903788
"GR_14647",111103.915947091
"GR_14648",111021.927101592
"GR_14649",113772.468937606
"GR_14650",113551.864587741
"GR_14651",113365.922513857
"GR_14652",113214.780650083
"GR_14653",113098.653969561
"GR_14654",116009.238253953
"GR_14655",115758.040001197
"GR_14656",115540.725983259
"GR_14657",115357.488006341
"GR_14658",115208.456255299
"GR_14659",115093.838005143
"GR_14660",117991.114630336
"GR_14661",117743.644819523
"GR_14662",117529.501400017
"GR_14663",117348.867123023
"GR_14664",117201.864942525
"GR_14665",117088.694910924
"GR_14666",119973.900492989
"GR_14667",119730.028868203
"GR_14668",119518.943414532
"GR_14669",119340.818404746
"GR_14670",121716.406137439
"GR_14671",121508.270334315
"GR_14672",121332.563827137
"GR_14673",123498.236825736
"GR_14674",123324.863331324
"GR_14675",123183.508480093
"GR_14676",125177.331572854
"GR_14677",127171.245868427
"GR_14678",127064.517126461
"GR_14679",129165.631818576
"GR_14680",129060.048661925
"GR_14681",128985.220130787
"GR_14682",128941.200053362
"GR_14683",128928.020831014
"GR_14684",131159.715747486
"GR_14685",131055.235415614
"GR_14686",130981.042614822
"GR_14687",130937.189110874
"GR_14688",130923.706096984
"GR_14689",130940.609929043
"GR_14690",133050.845495358
"GR_14691",132977.261852915
"GR_14692",132933.562320146
"GR_14693",132919.776942193
"GR_14694",132935.922145241
"GR_14695",132860.985446958
"GR_14696",134973.106908472
"GR_14697",134929.549245535
"GR_14698",134915.462981703
"GR_14699",134930.864612257
"GR_14700",134854.657762821
"GR_14701",134806.572072093
"GR_14702",134787.983145509
"GR_14703",137837.001546246
"GR_14704",137041.788334448
"GR_14705",136969.347474291
"GR_14706",136925.920162428
"GR_14707",136911.534312631
"GR_14708",136925.654176064
"GR_14709",136848.728052228
"GR_14710",136800.837829997
"GR_14711",136782.014277413
"GR_14712",139423.924623255
"GR_14713",139266.558639225
"GR_14714",139037.117737015
"GR_14715",138965.212674019
"GR_14716",138921.904641559
"GR_14717",138907.220562762
"GR_14718",138918.753094493
"GR_14719",138842.426151958
"GR_14720",138794.718434781
"GR_14721",141259.685088866
"GR_14722",141132.019592684
"GR_14723",140961.087115741
"GR_14724",140917.887786398
"GR_14725",140902.906722405
"GR_14726",140911.888043537
"GR_14727",140788.598546068
"GR_14728",144722.716084188
"GR_14729",144664.102770493
"GR_14730",144632.916904254
"GR_14731",144629.229679703
"GR_14732",148261.598316167
"GR_14733",148004.144264459
"GR_14734",146714.946589918
"GR_14735",146656.614141413
"GR_14736",146625.345561085
"GR_14737",146621.201794691
"GR_14738",146644.194466384
"GR_14739",149989.522493217
