site,method,point,dt_placement,day,week,month,year,altitude,latitude,longitude,x,y,genus,total_all_aedes,total_aedes_aegypti,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,ndbi,ndmi,ndvi,ndwi,ndi_mission,ndi_acquisition,ndi_dates_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,ndi_measures_mission,ndi_measures_acquisition,ndi_measures_dates_diff,lst_day,lst_day_mission,lst_day_acquisition,lst_day_diff,lst_night,lst_night_mission,lst_night_acquisition,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1km,coast_mean_dist_1km,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km
Ehania-V1,double net trap,e-dnt-rf4,2016-05-06,2,18,5,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,0,0,,,,,,,,,,,,,,,,,,,0.08410539060144,0.08410539060144,0.114478088986128,0.078252815584182,-0.15588863807873,0.15588863807873,0.426019863436564,-0.372596488626324,sentinel2_level1C_scene,2016-05-05,1,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,12.4,77.6,315.5,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-05-07,3,18,5,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,0,0,,,,,,,,,,,,-0.046355446355446,0.046355446355446,0.287643620237855,-0.28247339891588,sentinel2_level1C_scene,2016-05-05,2,0.072614984412636,0.072614984412636,0.111825129128668,0.077938878665279,-0.129170816502004,0.129170816502004,0.398175001907903,-0.354820605379836,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-05-07,3,18,5,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,0,0,,,,,,,,,,,,-0.353260869565217,0.353260869565217,0.647915287888815,-0.542432376626058,sentinel2_level1C_scene,2016-05-05,2,0.080835270456437,0.080835270456437,0.086525233867995,0.061545769479911,-0.233801936243085,0.233801936243085,0.50372379375775,-0.431502267256618,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-05-07,3,18,5,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,-0.097082883160982,0.097082883160982,0.287914477260373,-0.271556350626118,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-05-07,3,18,5,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,0,0,,,,,,,,,,,,,,,,,,,0.08410539060144,0.08410539060144,0.114478088986128,0.078252815584182,-0.15588863807873,0.15588863807873,0.426019863436564,-0.372596488626324,sentinel2_level1C_scene,2016-05-05,2,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,12.1,78,315.9,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-06-03,1,22,6,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,4,3,,,,,,,,,,,,0.017757158854583,-0.017757158854583,0.335653687187296,-0.338565511227382,sentinel2_level1C_scene,2016-05-15,19,0.108853707787511,0.108853707787511,0.14571668058005,0.092159756700152,-0.164765812882815,0.164765812882815,0.583966671497556,-0.503002324593294,sentinel2_level1C_scene,2016-05-15,19,,,,,14764,modis,2016-06-02,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-06-03,1,22,6,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,5,2,,,,,,,,,,,,-0.384968445209409,0.384968445209409,0.788589775253149,-0.653424657534247,sentinel2_level1C_scene,2016-05-15,19,0.103851541377751,0.103851541377751,0.104957994270768,0.071726121236693,-0.231195733616027,0.231195733616027,0.63528739018178,-0.540003464160916,sentinel2_level1C_scene,2016-05-15,19,,,,,14775,modis,2016-06-02,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-06-03,1,22,6,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,-0.209100310237849,0.209100310237849,0.6325048869031,-0.526370757180157,sentinel2_level1C_scene,2016-05-15,19,0.088126637125893,0.088126637125893,0.128130181204899,0.084825274336008,-0.16664234195827,0.16664234195827,0.579931235235876,-0.501598227563644,sentinel2_level1C_scene,2016-05-15,19,,,,,14769,modis,2016-06-02,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-06-03,1,22,6,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,0,0,,,,,,,,,,,,-0.260961947073595,0.260961947073595,0.712936237208082,-0.585235551238465,sentinel2_level1C_scene,2016-05-15,19,0.096787929873711,0.096787929873711,0.130385786325279,0.084195190668348,-0.172477792476785,0.172477792476785,0.601437494338691,-0.518295232839213,sentinel2_level1C_scene,2016-05-15,19,,,,,14764,modis,2016-06-02,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,11.5,105.2,547.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-06-04,2,22,6,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,3,3,,,,,,,,,,,,-0.003344481605351,0.003344481605351,0.360852801088682,-0.35623869801085,sentinel2_level1C_scene,2016-06-04,0,0.109638005389907,0.109638005389907,0.132736982026378,0.082151178133106,-0.191171313313526,0.191171313313526,0.590034844371698,-0.503770783947018,sentinel2_level1C_scene,2016-06-04,0,,,,,14783,modis,2016-06-04,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,11.2,105.2,547.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-06-04,2,22,6,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,0,0,,,,,,,,,,,,-0.384703852788959,0.384703852788959,0.783703703703704,-0.649315068493151,sentinel2_level1C_scene,2016-06-04,0,0.098742520652789,0.098742520652789,0.097613689715397,0.068708080713645,-0.256647275944509,0.256647275944509,0.6345285549974,-0.530765715677316,sentinel2_level1C_scene,2016-06-04,0,,,,,14787,modis,2016-06-04,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,11.2,105.2,547.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-06-04,2,22,6,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,-0.209100310237849,0.209100310237849,0.6325048869031,-0.526370757180157,sentinel2_level1C_scene,2016-05-15,20,0.091675051332388,0.091675051332388,0.114877679513153,0.073813336312346,-0.155162626670825,0.155162626670825,0.515963551554399,-0.451770305925084,sentinel2_level1C_scene,2016-06-04,0,,,,,14786,modis,2016-06-04,0,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,11.2,105.2,547.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-06-04,2,22,6,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,0,0,,,,,,,,,,,,-0.292085784778895,0.292085784778895,0.707549535991974,-0.577386468952734,sentinel2_level1C_scene,2016-06-04,0,0.101680051261591,0.101680051261591,0.127955712167168,0.079742950012505,-0.193605574796596,0.193605574796596,0.575482793666414,-0.493987817548933,sentinel2_level1C_scene,2016-06-04,0,,,,,14783,modis,2016-06-04,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,11.2,105.2,547.3,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-06-05,3,22,6,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,1,1,,,,,,,,,,,,-0.003344481605351,0.003344481605351,0.360852801088682,-0.35623869801085,sentinel2_level1C_scene,2016-06-04,1,0.109638005389907,0.109638005389907,0.132736982026378,0.082151178133106,-0.191171313313526,0.191171313313526,0.590034844371698,-0.503770783947018,sentinel2_level1C_scene,2016-06-04,1,,,,,14783,modis,2016-06-04,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,13.8,101.9,550,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-06-05,3,22,6,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,0,0,,,,,,,,,,,,-0.384703852788959,0.384703852788959,0.783703703703704,-0.649315068493151,sentinel2_level1C_scene,2016-06-04,1,0.098742520652789,0.098742520652789,0.097613689715397,0.068708080713645,-0.256647275944509,0.256647275944509,0.6345285549974,-0.530765715677316,sentinel2_level1C_scene,2016-06-04,1,,,,,14787,modis,2016-06-04,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,13.8,101.9,550,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-06-05,3,22,6,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,-0.209100310237849,0.209100310237849,0.6325048869031,-0.526370757180157,sentinel2_level1C_scene,2016-05-15,21,0.091675051332388,0.091675051332388,0.114877679513153,0.073813336312346,-0.155162626670825,0.155162626670825,0.515963551554399,-0.451770305925084,sentinel2_level1C_scene,2016-06-04,1,,,,,14786,modis,2016-06-04,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,13.8,101.9,550,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-06-05,3,22,6,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,3,0,,,,,,,,,,,,-0.292085784778895,0.292085784778895,0.707549535991974,-0.577386468952734,sentinel2_level1C_scene,2016-06-04,1,0.101680051261591,0.101680051261591,0.127955712167168,0.079742950012505,-0.193605574796596,0.193605574796596,0.575482793666414,-0.493987817548933,sentinel2_level1C_scene,2016-06-04,1,,,,,14783,modis,2016-06-04,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,13.8,101.9,550,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-07-10,1,27,7,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,6,5,,,,,,,,,,,,,,,,,,,0.028096104549872,0.028096104549872,0.168602385899848,0.152235302768553,-0.260477819824219,0.260477819824219,0.454848329282314,-0.348124402870798,sentinel2_level1C_scene,2016-06-24,16,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,9.4,12.8,814.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-07-10,1,27,7,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14617,modis,2016-07-08,2,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,9.4,12.8,814.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-07-10,1,27,7,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,5,1,,,,,,,,,,,,-0.206168831168831,0.206168831168831,0.551958224543081,-0.456505758392551,sentinel2_level1C_scene,2016-06-24,16,0.050970583162904,0.050970583162904,0.180386705206618,0.160163164636931,-0.211597846839885,0.211597846839885,0.450179745118372,-0.362784165492199,sentinel2_level1C_scene,2016-06-24,16,,,,,14610,modis,2016-07-08,2,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,9.4,12.8,814.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-07-10,1,27,7,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,0,0,,,,,,,,,,,,-0.298839458413926,0.298839458413926,0.554848046309696,-0.432533333333333,sentinel2_level1C_scene,2016-06-24,16,0.047721929253455,0.047721929253455,0.133762470527443,0.125135736687347,-0.236884665772642,0.236884665772642,0.506833699320942,-0.406215716087434,sentinel2_level1C_scene,2016-06-24,16,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,9.4,12.8,814.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-07-11,2,28,7,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,4,3,,,,,,,,,,,,,,,,,,,0.028096104549872,0.028096104549872,0.168602385899848,0.152235302768553,-0.260477819824219,0.260477819824219,0.454848329282314,-0.348124402870798,sentinel2_level1C_scene,2016-06-24,17,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,4.1,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-07-11,2,28,7,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14617,modis,2016-07-08,3,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,4.1,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-07-11,2,28,7,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,3,3,,,,,,,,,,,,-0.206168831168831,0.206168831168831,0.551958224543081,-0.456505758392551,sentinel2_level1C_scene,2016-06-24,17,0.050970583162904,0.050970583162904,0.180386705206618,0.160163164636931,-0.211597846839885,0.211597846839885,0.450179745118372,-0.362784165492199,sentinel2_level1C_scene,2016-06-24,17,,,,,14610,modis,2016-07-08,3,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,4.1,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-07-11,2,28,7,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,6,6,,,,,,,,,,,,-0.298839458413926,0.298839458413926,0.554848046309696,-0.432533333333333,sentinel2_level1C_scene,2016-06-24,17,0.047721929253455,0.047721929253455,0.133762470527443,0.125135736687347,-0.236884665772642,0.236884665772642,0.506833699320942,-0.406215716087434,sentinel2_level1C_scene,2016-06-24,17,,,,,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,4.1,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-07-12,3,28,7,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,4,4,,,,,,,,,,,,,,,,,,,0.028096104549872,0.028096104549872,0.168602385899848,0.152235302768553,-0.260477819824219,0.260477819824219,0.454848329282314,-0.348124402870798,sentinel2_level1C_scene,2016-06-24,18,14944,modis,2016-07-12,0,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,3.3,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-07-12,3,28,7,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14944,modis,2016-07-12,0,14617,modis,2016-07-08,4,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,3.3,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-07-12,3,28,7,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,-0.206168831168831,0.206168831168831,0.551958224543081,-0.456505758392551,sentinel2_level1C_scene,2016-06-24,18,0.050970583162904,0.050970583162904,0.180386705206618,0.160163164636931,-0.211597846839885,0.211597846839885,0.450179745118372,-0.362784165492199,sentinel2_level1C_scene,2016-06-24,18,14944,modis,2016-07-12,0,14610,modis,2016-07-08,4,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,3.3,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-07-12,3,28,7,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,10,6,,,,,,,,,,,,-0.298839458413926,0.298839458413926,0.554848046309696,-0.432533333333333,sentinel2_level1C_scene,2016-06-24,18,0.047721929253455,0.047721929253455,0.133762470527443,0.125135736687347,-0.236884665772642,0.236884665772642,0.506833699320942,-0.406215716087434,sentinel2_level1C_scene,2016-06-24,18,14944,modis,2016-07-12,0,,,,,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,3.3,14.9,816.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-08-05,1,31,8,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,,4.7,829,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-08-05,1,31,8,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14671,modis,2016-08-05,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,,4.7,829,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-08-05,1,31,8,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,0,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,,4.7,829,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-08-05,1,31,8,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,,4.7,829,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-08-06,2,31,8,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,1.4,6,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-08-06,2,31,8,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14671,modis,2016-08-05,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,1.4,6,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-08-06,2,31,8,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,1.4,6,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-08-06,2,31,8,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,1.4,6,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-08-07,3,31,8,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,2,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,1.4,5.5,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-08-07,3,31,8,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14671,modis,2016-08-05,2,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,1.4,5.5,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-08-07,3,31,8,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,2,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,1.4,5.5,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-08-07,3,31,8,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,modis,2016-08-05,2,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,1.4,5.5,830.4,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-09-06,1,36,9,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14580,modis,2016-09-02,4,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,20.2,26.4,917.100000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-09-06,1,36,9,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14579,modis,2016-09-02,4,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,20.2,26.4,917.100000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-09-06,1,36,9,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14577,modis,2016-09-02,4,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,20.2,26.4,917.100000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-09-06,1,36,9,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14580,modis,2016-09-02,4,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,20.2,26.4,917.100000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-09-07,2,36,9,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14580,modis,2016-09-02,5,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,3,26.6,917.300000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-09-07,2,36,9,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14579,modis,2016-09-02,5,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,3,26.6,917.300000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-09-07,2,36,9,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14577,modis,2016-09-02,5,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,3,26.6,917.300000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf4,2016-09-07,2,36,9,2016,119,"N 05°17'08.4"" ","W 003°03'40.8"" ",-3.061333,5.285667,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14580,modis,2016-09-02,5,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,3,26.6,917.300000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf1,2016-09-08,3,36,9,2016,183,"N 05°17'01.6"" ","W 003°03'30.3"" ",-3.058417,5.283778,Aedes,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14580,modis,2016-09-02,6,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,5.2,29.4,920.100000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf2,2016-09-08,3,36,9,2016,206,"N 05°16'57.4"" ","W 003°02'57.8"" ",-3.049389,5.282611,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14579,modis,2016-09-02,6,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,5.2,29.4,920.100000000001,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-rf3,2016-09-08,3,36,9,2016,239,"N 05°17'42.2"" ","W 003°03'33.1"" ",-3.059194,5.295056,Aedes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14577,modis,2016-09-02,6,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,5.2,29.4,920.100000000001,,,,,,,,,,,,
