x,y,dt_placement,month,year,region,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_day,lst_night,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan
-4.010778,5.309667,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.012222,5.309194,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.013111,5.309778,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.012,5.310278,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.011167,5.3105,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.01025,5.31075,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.009528,5.311083,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008722,5.311306,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.007694,5.311611,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008389,5.310833,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008944,5.310833,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.009972,5.310444,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.010889,5.310056,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.011806,5.309806,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.012111,5.310167,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.013556,5.309722,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.014194,5.3095,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.014556,5.309417,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.014944,5.30925,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.015167,5.309722,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.015389,5.310083,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.011417,5.311,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
-4.010889,5.311167,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.010611,5.311278,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.009889,5.311528,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.009583,5.311667,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.009333,5.311806,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008861,5.311944,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008528,5.311583,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.006778,5.310917,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.006222,5.310667,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.005833,5.311056,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.005389,5.310889,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.005111,5.310167,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.004833,5.309917,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.00475,5.310306,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003861,5.310139,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003083,5.310139,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003389,5.310806,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003611,5.310972,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003806,5.311278,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003333,5.311389,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.002917,5.311056,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003111,5.311389,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003861,5.311722,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.003917,5.311972,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.004694,5.312028,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.004389,5.311694,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.004528,5.311278,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.004556,5.311028,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.005194,5.311472,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.005444,5.311306,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.006083,5.311778,2022-12-12,12,2022,Ivory Coast,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0.0733010426984168,-0.0637206116064375,-0.0733058150011128,0.0637206116064375,0.063924757495404,0.0723873671477131,0.0509947974207401,0.0723873671477131,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.006611,5.31125,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.007361,5.312194,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.007056,5.312556,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.006611,5.31325,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.006833,5.313417,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.007444,5.313667,2022-12-12,12,2022,Ivory Coast,-0.140099444281954,0.0896960711638251,0.126819126819127,-0.0896960711638251,0.0993623804463336,-0.00838725137790559,-0.0944194657498016,0.00838725137790559,0,0,0,0,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.007889,5.313417,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.007306,5.311583,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.007694,5.312167,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008444,5.312139,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008528,5.313,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.009306,5.313194,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.008861,5.312056,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.009111,5.311694,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.0105,5.311444,2022-12-12,12,2022,Ivory Coast,0.0066225165562914,-0.0646153846153846,-0.0176299933050658,0.0646153846153846,0.0424216266160886,-0.103802239764486,-0.0592308773811798,0.103802239764486,0.0356462096434539,0.0583869187030883,0.0232528150442342,0.0583869187030883,,14891,15206.5555555556,14833.6363636364,15327.5,14906.2857142857,15171,14806,15499.5,14890,15.4,58.7,1832.4
-4.011472,5.311083,2022-12-12,12,2022,Ivory Coast,-0.0100143061516452,-0.0412856747021336,0.0195522810994616,0.0412856747021336,0.0123152061826465,-0.125121821005531,-0.0386709217464151,0.125121821005531,0.0029034414767641,0.0204667071761057,0.00468682919399279,0.0204667071761057,,14884,15176.375,14859.1111111111,15306.5,14898,15288,14812,15424,14885,15.4,58.7,1832.4
