x,y
99.504169,13.499144
99.504169,13.517111
99.504169,13.535077
99.504169,13.553044
99.504169,13.571011
99.504169,13.588978
99.504169,13.606944
99.504169,13.624911
99.504169,13.642878
99.504169,13.660844
99.504169,13.678811
99.504169,13.696778
99.504169,13.714744
99.504169,13.732711
99.504169,13.750678
99.504169,13.768644
99.522619,13.19371
99.522619,13.211677
99.522619,13.229644
99.522619,13.24761
99.522619,13.265577
99.522619,13.283544
99.522619,13.30151
99.522619,13.319477
99.522619,13.337444
99.522619,13.355411
99.522619,13.373377
99.522619,13.391344
99.522619,13.409311
99.522619,13.427277
99.522619,13.445244
99.522619,13.463211
99.522619,13.481177
99.522619,13.499144
99.522619,13.517111
99.522619,13.535077
99.522619,13.553044
99.522619,13.571011
99.522619,13.588978
99.522619,13.606944
99.522619,13.624911
99.522619,13.642878
99.522619,13.660844
99.522619,13.678811
99.522619,13.696778
99.522619,13.714744
99.522619,13.732711
99.522619,13.750678
99.522619,13.768644
99.54107,13.19371
99.54107,13.211677
99.54107,13.229644
99.54107,13.24761
99.54107,13.265577
99.54107,13.283544
99.54107,13.30151
99.54107,13.319477
99.54107,13.337444
99.54107,13.355411
99.54107,13.373377
99.54107,13.391344
99.54107,13.409311
99.54107,13.427277
99.54107,13.445244
99.54107,13.463211
99.54107,13.481177
99.54107,13.499144
99.54107,13.517111
99.54107,13.535077
99.54107,13.553044
99.54107,13.571011
99.54107,13.588978
99.54107,13.606944
99.54107,13.624911
99.54107,13.642878
99.54107,13.660844
99.54107,13.678811
99.54107,13.696778
99.54107,13.714744
99.54107,13.732711
99.54107,13.750678
99.54107,13.768644
99.55952,13.211677
99.55952,13.229644
99.55952,13.24761
99.55952,13.265577
99.55952,13.283544
99.55952,13.30151
99.55952,13.319477
99.55952,13.337444
99.55952,13.355411
99.55952,13.373377
99.55952,13.391344
99.55952,13.409311
99.55952,13.427277
99.55952,13.445244
99.55952,13.463211
99.55952,13.481177
99.55952,13.499144
99.55952,13.517111
99.55952,13.535077
99.55952,13.553044
99.55952,13.571011
99.55952,13.588978
99.55952,13.606944
99.55952,13.624911
99.55952,13.642878
99.55952,13.660844
99.55952,13.678811
99.55952,13.696778
99.55952,13.714744
99.55952,13.732711
99.55952,13.750678
99.55952,13.768644
99.577971,13.19371
99.577971,13.211677
99.577971,13.229644
99.577971,13.24761
99.577971,13.265577
99.577971,13.283544
99.577971,13.30151
99.577971,13.319477
99.577971,13.337444
99.577971,13.355411
99.577971,13.373377
99.577971,13.391344
99.577971,13.409311
99.577971,13.427277
99.577971,13.445244
99.577971,13.463211
99.577971,13.481177
99.577971,13.499144
99.577971,13.517111
99.577971,13.535077
99.577971,13.553044
99.577971,13.571011
99.577971,13.588978
99.577971,13.606944
99.577971,13.624911
99.577971,13.642878
99.577971,13.660844
99.577971,13.678811
99.577971,13.696778
99.577971,13.714744
99.577971,13.732711
99.577971,13.750678
99.577971,13.768644
99.577971,13.786611
99.596421,13.19371
99.596421,13.211677
99.596421,13.229644
99.596421,13.24761
99.596421,13.265577
99.596421,13.283544
99.596421,13.30151
99.596421,13.319477
99.596421,13.337444
99.596421,13.355411
99.596421,13.373377
99.596421,13.391344
99.596421,13.409311
99.596421,13.427277
99.596421,13.445244
99.596421,13.463211
99.596421,13.481177
99.596421,13.499144
99.596421,13.517111
99.596421,13.535077
99.596421,13.553044
99.596421,13.571011
99.596421,13.588978
99.596421,13.606944
99.596421,13.624911
99.596421,13.642878
99.596421,13.660844
99.596421,13.678811
99.596421,13.696778
99.596421,13.714744
99.596421,13.732711
99.596421,13.750678
99.596421,13.768644
99.596421,13.786611
99.614871,13.211677
99.614871,13.229644
99.614871,13.24761
99.614871,13.265577
99.614871,13.283544
99.614871,13.30151
99.614871,13.319477
99.614871,13.337444
99.614871,13.355411
99.614871,13.373377
99.614871,13.391344
99.614871,13.409311
99.614871,13.427277
99.614871,13.445244
99.614871,13.463211
99.614871,13.481177
99.614871,13.499144
99.614871,13.517111
99.614871,13.535077
99.614871,13.553044
99.614871,13.571011
99.614871,13.588978
99.614871,13.606944
99.614871,13.624911
99.614871,13.642878
99.614871,13.660844
99.614871,13.678811
99.614871,13.696778
99.614871,13.714744
99.614871,13.732711
99.614871,13.750678
99.614871,13.768644
99.614871,13.786611
99.614871,13.804578
99.633322,13.19371
99.633322,13.211677
99.633322,13.229644
99.633322,13.24761
99.633322,13.265577
99.633322,13.283544
99.633322,13.30151
99.633322,13.319477
99.633322,13.337444
99.633322,13.355411
99.633322,13.373377
99.633322,13.391344
99.633322,13.409311
99.633322,13.427277
99.633322,13.445244
99.633322,13.463211
99.633322,13.481177
99.633322,13.499144
99.633322,13.517111
99.633322,13.535077
99.633322,13.553044
99.633322,13.571011
99.633322,13.588978
99.633322,13.606944
99.633322,13.624911
99.633322,13.642878
99.633322,13.660844
99.633322,13.678811
99.633322,13.696778
99.633322,13.714744
99.633322,13.732711
99.633322,13.750678
99.633322,13.768644
99.633322,13.786611
99.633322,13.804578
99.633322,13.822545
99.651772,13.211677
99.651772,13.229644
99.651772,13.24761
99.651772,13.265577
99.651772,13.283544
99.651772,13.30151
99.651772,13.319477
99.651772,13.337444
99.651772,13.355411
99.651772,13.373377
99.651772,13.391344
99.651772,13.409311
99.651772,13.427277
99.651772,13.445244
99.651772,13.463211
99.651772,13.481177
99.651772,13.499144
99.651772,13.517111
99.651772,13.535077
99.651772,13.553044
99.651772,13.571011
99.651772,13.588978
99.651772,13.606944
99.651772,13.624911
99.651772,13.642878
99.651772,13.660844
99.651772,13.678811
99.651772,13.696778
99.651772,13.714744
99.651772,13.732711
99.651772,13.750678
99.651772,13.768644
99.651772,13.786611
99.651772,13.804578
99.651772,13.822545
99.651772,13.840511
99.670223,13.211677
99.670223,13.229644
99.670223,13.24761
99.670223,13.265577
99.670223,13.283544
99.670223,13.30151
99.670223,13.319477
99.670223,13.337444
99.670223,13.355411
99.670223,13.373377
99.670223,13.391344
99.670223,13.409311
99.670223,13.427277
99.670223,13.445244
99.670223,13.463211
99.670223,13.481177
99.670223,13.499144
99.670223,13.517111
99.670223,13.535077
99.670223,13.553044
99.670223,13.571011
99.670223,13.588978
99.670223,13.606944
99.670223,13.624911
99.670223,13.642878
99.670223,13.660844
99.670223,13.678811
99.670223,13.696778
99.670223,13.714744
99.670223,13.732711
99.670223,13.750678
99.670223,13.768644
99.670223,13.786611
99.670223,13.804578
99.670223,13.822545
99.670223,13.840511
99.688673,13.283544
99.688673,13.30151
99.688673,13.319477
99.688673,13.337444
99.688673,13.355411
99.688673,13.373377
99.688673,13.391344
99.688673,13.409311
99.688673,13.427277
99.688673,13.445244
99.688673,13.463211
99.688673,13.481177
99.688673,13.499144
99.688673,13.517111
99.688673,13.535077
99.688673,13.553044
99.688673,13.571011
99.688673,13.588978
99.688673,13.606944
99.688673,13.624911
99.688673,13.642878
99.688673,13.660844
99.688673,13.678811
99.688673,13.696778
99.688673,13.714744
99.688673,13.732711
99.688673,13.750678
99.688673,13.768644
99.688673,13.786611
99.688673,13.804578
99.688673,13.822545
99.688673,13.840511
99.707123,13.319477
99.707123,13.337444
99.707123,13.355411
99.707123,13.373377
99.707123,13.391344
99.707123,13.409311
99.707123,13.427277
99.707123,13.445244
99.707123,13.463211
99.707123,13.481177
99.707123,13.499144
99.707123,13.517111
99.707123,13.535077
99.707123,13.553044
99.707123,13.571011
99.707123,13.588978
99.707123,13.606944
99.707123,13.624911
99.707123,13.642878
99.707123,13.660844
99.707123,13.678811
99.707123,13.696778
99.707123,13.714744
99.707123,13.732711
99.707123,13.750678
99.707123,13.768644
99.707123,13.786611
99.707123,13.804578
99.707123,13.822545
99.707123,13.840511
99.725574,13.319477
99.725574,13.337444
99.725574,13.355411
99.725574,13.373377
99.725574,13.391344
99.725574,13.409311
99.725574,13.427277
99.725574,13.445244
99.725574,13.463211
99.725574,13.481177
99.725574,13.499144
99.725574,13.517111
99.725574,13.535077
99.725574,13.553044
99.725574,13.571011
99.725574,13.588978
99.725574,13.606944
99.725574,13.624911
99.725574,13.642878
99.725574,13.660844
99.725574,13.678811
99.725574,13.696778
99.725574,13.714744
99.725574,13.732711
99.725574,13.750678
99.725574,13.768644
99.725574,13.786611
99.725574,13.804578
99.725574,13.822545
99.744024,13.337444
99.744024,13.355411
99.744024,13.373377
99.744024,13.391344
99.744024,13.409311
99.744024,13.427277
99.744024,13.445244
99.744024,13.463211
99.744024,13.481177
99.744024,13.499144
99.744024,13.517111
99.744024,13.535077
99.744024,13.553044
99.744024,13.571011
99.744024,13.588978
99.744024,13.606944
99.744024,13.624911
99.744024,13.642878
99.744024,13.660844
99.744024,13.678811
99.744024,13.696778
99.744024,13.714744
99.744024,13.732711
99.744024,13.750678
99.744024,13.768644
99.744024,13.786611
99.744024,13.804578
99.744024,13.822545
99.762475,13.337444
99.762475,13.355411
99.762475,13.373377
99.762475,13.391344
99.762475,13.409311
99.762475,13.427277
99.762475,13.445244
99.762475,13.463211
99.762475,13.481177
99.762475,13.499144
99.762475,13.517111
99.762475,13.535077
99.762475,13.553044
99.762475,13.571011
99.762475,13.588978
99.762475,13.606944
99.762475,13.624911
99.762475,13.642878
99.762475,13.660844
99.762475,13.678811
99.762475,13.696778
99.762475,13.714744
99.762475,13.732711
99.762475,13.750678
99.762475,13.768644
99.762475,13.786611
99.762475,13.804578
99.762475,13.822545
99.780925,13.337444
99.780925,13.355411
99.780925,13.373377
99.780925,13.391344
99.780925,13.409311
99.780925,13.427277
99.780925,13.445244
99.780925,13.463211
99.780925,13.481177
99.780925,13.499144
99.780925,13.517111
99.780925,13.535077
99.780925,13.553044
99.780925,13.571011
99.780925,13.588978
99.780925,13.606944
99.780925,13.624911
99.780925,13.642878
99.780925,13.660844
99.780925,13.678811
99.780925,13.696778
99.780925,13.714744
99.780925,13.732711
99.780925,13.750678
99.780925,13.768644
99.780925,13.786611
99.780925,13.804578
99.780925,13.822545
99.799375,13.337444
99.799375,13.355411
99.799375,13.373377
99.799375,13.391344
99.799375,13.409311
99.799375,13.427277
99.799375,13.445244
99.799375,13.463211
99.799375,13.481177
99.799375,13.499144
99.799375,13.517111
99.799375,13.535077
99.799375,13.553044
99.799375,13.571011
99.799375,13.588978
99.799375,13.606944
99.799375,13.624911
99.799375,13.642878
99.799375,13.660844
99.799375,13.678811
99.799375,13.696778
99.799375,13.714744
99.799375,13.732711
99.799375,13.750678
99.799375,13.768644
99.799375,13.786611
99.799375,13.804578
99.799375,13.822545
99.817826,13.337444
99.817826,13.355411
99.817826,13.373377
99.817826,13.391344
99.817826,13.409311
99.817826,13.427277
99.817826,13.445244
99.817826,13.463211
99.817826,13.481177
99.817826,13.499144
99.817826,13.517111
99.817826,13.535077
99.817826,13.553044
99.817826,13.571011
99.817826,13.588978
99.817826,13.606944
99.817826,13.624911
99.817826,13.642878
99.817826,13.660844
99.817826,13.678811
99.817826,13.696778
99.817826,13.714744
99.817826,13.732711
99.817826,13.750678
99.817826,13.768644
99.817826,13.786611
99.817826,13.804578
99.817826,13.822545
99.817826,13.840511
99.817826,13.858478
99.817826,13.876445
99.836276,13.337444
99.836276,13.355411
99.836276,13.373377
99.836276,13.391344
99.836276,13.409311
99.836276,13.427277
99.836276,13.445244
99.836276,13.463211
99.836276,13.481177
99.836276,13.499144
99.836276,13.517111
99.836276,13.535077
99.836276,13.553044
99.836276,13.571011
99.836276,13.588978
99.836276,13.606944
99.836276,13.624911
99.836276,13.642878
99.836276,13.660844
99.836276,13.678811
99.836276,13.696778
99.836276,13.714744
99.836276,13.732711
99.836276,13.750678
99.836276,13.768644
99.836276,13.786611
99.836276,13.804578
99.836276,13.822545
99.836276,13.840511
99.836276,13.858478
99.836276,13.876445
99.836276,13.894411
99.854727,13.337444
99.854727,13.355411
99.854727,13.373377
99.854727,13.391344
99.854727,13.409311
99.854727,13.427277
99.854727,13.445244
99.854727,13.463211
99.854727,13.481177
99.854727,13.499144
99.854727,13.517111
99.854727,13.535077
99.854727,13.553044
99.854727,13.571011
99.854727,13.588978
99.854727,13.606944
99.854727,13.624911
99.854727,13.642878
99.854727,13.660844
99.854727,13.678811
99.854727,13.696778
99.854727,13.714744
99.854727,13.732711
99.854727,13.750678
99.854727,13.768644
99.854727,13.786611
99.854727,13.804578
99.854727,13.822545
99.854727,13.840511
99.854727,13.858478
99.854727,13.876445
99.854727,13.894411
99.854727,13.912378
99.854727,13.930345
99.873177,13.355411
99.873177,13.373377
99.873177,13.391344
99.873177,13.409311
99.873177,13.427277
99.873177,13.445244
99.873177,13.463211
99.873177,13.481177
99.873177,13.499144
99.873177,13.517111
99.873177,13.535077
99.873177,13.553044
99.873177,13.571011
99.873177,13.588978
99.873177,13.606944
99.873177,13.624911
99.873177,13.642878
99.873177,13.660844
99.873177,13.678811
99.873177,13.696778
99.873177,13.714744
99.873177,13.732711
99.873177,13.750678
99.873177,13.768644
99.873177,13.786611
99.873177,13.804578
99.873177,13.822545
99.873177,13.840511
99.873177,13.858478
99.873177,13.876445
99.873177,13.894411
99.873177,13.912378
99.873177,13.930345
99.873177,13.948311
99.873177,13.966278
99.891628,13.409311
99.891628,13.427277
99.891628,13.445244
99.891628,13.463211
99.891628,13.481177
99.891628,13.499144
99.891628,13.517111
99.891628,13.535077
99.891628,13.553044
99.891628,13.571011
99.891628,13.588978
99.891628,13.606944
99.891628,13.624911
99.891628,13.642878
99.891628,13.660844
99.891628,13.678811
99.891628,13.696778
99.891628,13.714744
99.891628,13.732711
99.891628,13.750678
99.891628,13.768644
99.891628,13.786611
99.891628,13.804578
99.891628,13.822545
99.891628,13.840511
99.891628,13.858478
99.891628,13.876445
99.891628,13.894411
99.891628,13.912378
99.891628,13.930345
99.891628,13.948311
99.910078,13.481177
99.910078,13.499144
99.910078,13.517111
99.910078,13.535077
99.910078,13.553044
99.910078,13.571011
99.910078,13.588978
99.910078,13.606944
99.910078,13.624911
99.910078,13.642878
99.910078,13.660844
99.910078,13.678811
99.910078,13.696778
99.910078,13.714744
99.910078,13.732711
99.910078,13.750678
99.910078,13.768644
99.910078,13.786611
99.910078,13.804578
99.910078,13.822545
99.910078,13.840511
99.910078,13.858478
99.910078,13.876445
99.910078,13.894411
99.910078,13.912378
99.910078,13.930345
99.910078,13.948311
99.928528,13.499144
99.928528,13.517111
99.928528,13.535077
99.928528,13.553044
99.928528,13.571011
99.928528,13.588978
99.928528,13.606944
99.928528,13.624911
99.928528,13.642878
99.928528,13.660844
99.928528,13.678811
99.928528,13.696778
99.928528,13.714744
99.928528,13.732711
99.928528,13.750678
99.928528,13.768644
99.928528,13.786611
99.928528,13.804578
99.928528,13.822545
99.928528,13.840511
99.928528,13.894411
99.928528,13.912378
99.928528,13.930345
99.946979,13.499144
99.946979,13.517111
99.946979,13.535077
99.946979,13.553044
99.946979,13.571011
99.946979,13.588978
99.946979,13.606944
99.946979,13.624911
99.946979,13.642878
99.946979,13.660844
99.946979,13.678811
99.946979,13.696778
99.946979,13.714744
99.946979,13.732711
99.946979,13.750678
99.946979,13.768644
99.946979,13.786611
99.946979,13.804578
99.946979,13.822545
99.946979,13.840511
99.965429,13.481177
99.965429,13.499144
99.965429,13.517111
99.965429,13.535077
99.965429,13.553044
99.965429,13.571011
99.965429,13.588978
99.965429,13.606944
99.965429,13.624911
99.965429,13.642878
99.965429,13.660844
99.965429,13.678811
99.965429,13.696778
99.965429,13.714744
99.965429,13.732711
99.965429,13.804578
99.965429,13.822545
99.965429,13.840511
99.98388,13.499144
99.98388,13.517111
99.98388,13.535077
99.98388,13.553044
99.98388,13.571011
99.98388,13.588978
99.98388,13.606944
99.98388,13.624911
99.98388,13.642878
99.98388,13.660844
99.98388,13.678811
99.98388,13.696778
99.98388,13.714744
99.98388,13.732711
100.00233,13.499144
100.00233,13.517111
100.00233,13.535077
100.00233,13.553044
100.00233,13.571011
100.00233,13.588978
100.00233,13.606944
100.00233,13.624911
100.00233,13.642878
100.00233,13.660844
100.00233,13.678811
100.00233,13.696778
100.00233,13.714744
100.00233,13.732711
100.00233,13.750678
100.02078,13.499144
100.02078,13.517111
100.02078,13.535077
100.02078,13.553044
100.02078,13.571011
100.02078,13.588978
100.02078,13.606944
